Id,Habitability_score
0xbd71,47.0
0x7998,89.86
0x2d9c,83.69
0x7276,81.18
0x84a9,85.98
0x7e29,76.79
0x467d,80.73
0x7786,74.0
0x3474,33.5
0x9ac,83.81
0xbeef,82.34
0x770d,79.28
0x7829,67.23
0x8bdb,71.64
0x1443,85.75
0x6054,38.62
0x6b1,74.85
0xa909,69.7
0x30ab,83.34
0x1b39,76.66
0xb0c7,77.73
0x53a7,73.58
0x766,89.98
0x5210,74.98
0xacde,79.85
0x643,81.42
0xb8f5,90.05
0x319c,70.72
0x3d8e,72.41
0x4ae9,48.8
0x623d,75.51
0x9f72,77.14
0x2c78,70.63
0x84b3,91.28
0x79eb,35.47
0x419f,76.1
0x9cce,85.9
0x9148,77.73
0x1c9b,79.79
0x88e9,76.64
0xba62,77.69
0x2ae3,73.69
0x5b4c,93.77
0xc681,77.16
0x7c56,65.21
0xc5be,88.16
0xc0f1,85.09
0xa37b,50.56
0x601c,81.64
0x5cd0,69.48
0x4cb3,40.93
0x4632,81.8
0x1383,85.55
0xb8c1,78.72
0x2548,75.89
0xbd46,75.8
0x90af,82.48
0x72ef,73.76
0x86d4,80.48
0xd22,75.35
0x7eca,79.15
0x8eaf,76.17
0x198b,59.61
0xb1ca,75.51
0xaf3e,73.92
0xb11b,72.79
0x40e7,71.91
0x7561,75.12
0x5dfa,82.21
0x2a5b,79.17
0x81da,75.63
0x5107,80.27
0x5c6c,78.48
0x7e84,64.15
0x5f94,80.52
0x6356,71.75
0x9825,78.63
0x4437,73.51
0xbc4a,62.77
0x314b,34.33
0xa2a,88.98
0x669e,43.77
0x18d0,77.31
0x159c,73.92
0x9d59,80.84
0xc077,73.91
0xc110,77.03
0x4041,81.14
0xbf33,76.61
0x821,79.7
0x8dfa,76.38
0x6e27,35.59
0x24ec,75.65
0xbea0,78.24
0xb584,79.74
0xba22,80.26
0x2ee2,85.62
0x5ea4,75.67
0x58db,78.47
0xc544,68.88
0xae71,78.33
0x9954,82.35
0x7b57,82.44
0x1ee4,92.99
0x8d7,80.89
0x5ffa,70.73
0x3c52,69.04
0x824d,81.06
0x911b,77.29
0x6c1e,78.7
0x7b7a,78.05
0xf6a,76.5
0x7e3f,81.02
0x3f82,79.7
0x2bf3,74.28
0x1035,75.68
0x95c7,73.17
0x39cf,76.38
0x3380,64.96
0x9be4,79.96
0x7fd7,38.46
0x685c,71.96
0x8946,68.61
0x1bec,73.08
0x92fb,92.56
0x528f,71.43
0x161d,79.81
0x4785,75.56
0x6a3d,62.31
0x2eea,64.23
0x727a,85.91
0x60ce,67.37
0x1968,75.19
0x8dc0,75.38
0x5d33,77.58
0x514f,78.59
0x647f,76.63
0x1104,43.89
0x5f48,69.09
0x21df,76.34
0x3e56,65.84
0x3a4b,18.46
0x5304,82.13
0x3726,64.68
0x1075,73.96
0x8424,35.02
0x20aa,75.48
0x5703,74.35
0xabab,90.3
0x1fbe,80.21
0x9096,75.72
0x55cd,72.31
0x8099,76.76
0x2a5d,36.16
0x1673,79.88
0x6c9a,75.93
0xc35d,79.43
0x9b9,77.23
0x429f,77.48
0xc25f,84.43
0xc034,78.2
0xfe5,81.58
0x4e0e,77.0
0x4a35,77.84
0x83fe,74.97
0x80ab,74.45
0x7928,50.95
0xa3a4,77.19
0x366e,77.31
0x18f4,77.79
0x84e2,85.84
0x18e9,77.48
0xc3f7,81.28
0x6667,64.74
0x23af,74.06
0xb204,88.65
0x5f0c,78.71
0x4d42,77.1
0x43f5,70.4
0x2b8e,72.41
0x6621,74.66
0x2ed7,81.4
0x67a9,79.33
0x9510,34.73
0x510e,85.31
0xbcbe,73.55
0xa03d,81.31
0x57ad,68.07
0xaad3,72.5
0x401b,60.96
0x1230,66.32
0xa41b,85.08
0xa3cd,91.88
0x599b,79.93
0xbf2f,63.72
0x9264,75.37
0x82b7,70.47
0xc7d4,83.62
0xc3d7,77.88
0x7df2,81.02
0x9347,82.07
0x7219,23.54
0x861c,58.85
0x28f0,81.01
0x852f,80.95
0xb218,29.04
0x7597,91.83
0x2f9f,82.41
0x938a,83.2
0x4cca,62.31
0x202c,87.17
0xa6d0,70.27
0x6d41,81.96
0xc185,80.36
0xc462,80.53
0x8055,72.24
0x328a,77.7
0x96c5,85.91
0x75f2,70.31
0x6db8,75.8
0xb272,76.42
0xb800,73.59
0xc6f7,77.67
0x54f3,78.67
0x2c87,82.82
0x2f9c,65.25
0x5eff,39.16
0xc088,76.03
0x3cb4,80.2
0x43e7,76.65
0x72fd,75.63
0x1640,83.78
0x7117,67.79
0x8789,79.16
0x1de9,80.78
0xc27b,82.18
0x120b,65.25
0x6e12,83.02
0xbb27,68.34
0x7a50,84.15
0x652a,82.3
0x2950,85.89
0xaa1d,81.08
0x5f4c,81.11
0x1a23,81.56
0x5f7a,89.32
0x5eab,82.44
0x67a6,79.9
0x3345,74.27
0x1082,79.81
0x17df,82.54
0x3953,81.27
0x4196,32.66
0x7474,59.08
0x2978,81.43
0x3f9b,72.52
0x8797,76.34
0x8985,80.96
0x1d3e,65.08
0x33aa,74.31
0xa1cf,76.09
0x90da,63.37
0xbad1,74.86
0x81f9,78.84
0x184b,76.55
0xb963,71.88
0xa0a2,80.55
0x8037,74.48
0x70e2,90.15
0x44d7,28.84
0x98d6,90.7
0xa335,78.59
0x860c,75.2
0x243c,73.97
0x4616,70.01
0x698e,75.93
0x5d89,77.45
0x55e3,80.55
0x4f06,53.99
0x3595,83.11
0x1bee,83.33
0x1e75,78.3
0xaae8,79.89
0x9803,71.41
0x211a,80.2
0xa594,68.29
0x6759,72.48
0xa410,78.13
0x17e5,80.41
0x52dc,71.85
0x8b28,81.98
0x64cf,79.08
0xaf0d,82.93
0xb185,76.34
0x5bf0,72.78
0x9b80,30.35
0xa080,75.92
0x936a,73.7
0x11d2,73.68
0x8734,71.93
0x7194,80.4
0x1cca,78.63
0xbb8d,75.01
0x6331,54.78
0x3ce9,85.94
0x1569,80.5
0x52f5,39.41
0x6a42,80.3
0x18f5,92.04
0x25c6,73.23
0x2d2d,49.3
0x7aae,73.6
0x9d52,80.57
0xafba,74.77
0xc7bf,81.34
0x1b22,80.76
0x9aa6,75.13
0x18ab,86.68
0x8ea7,75.29
0x6e1d,77.14
0x9b6d,40.75
0x8793,88.29
0x8c3e,79.56
0x4c6e,79.18
0x84ae,74.11
0x58b6,81.96
0x9afc,71.38
0x3bc9,70.51
0x6ad3,77.06
0xb07e,82.51
0xbf14,81.7
0x602f,74.29
0x2366,69.52
0x5c4c,76.33
0x3c13,42.58
0x620a,73.84
0x7924,76.46
0xb5bc,81.22
0x310c,35.84
0x6a2,74.74
0x5936,76.21
0x27f0,38.7
0x4267,73.82
0x7ed5,78.97
0x6d92,60.08
0x5881,95.47
0xaa98,75.15
0x2427,83.28
0x4769,77.49
0xc36a,78.61
0xb271,85.99
0x13ff,78.13
0x6840,71.81
0x8388,74.37
0x1d58,55.81
0x3f89,75.62
0x594b,78.4
0x4ced,75.81
0x4d7d,59.99
0x2785,80.77
0xb6f,75.25
0x4422,62.77
0xa64a,58.59
0x8664,81.73
0x4fad,77.5
0xd98,78.56
0xb408,43.56
0x2d0c,80.11
0x5a14,67.01
0x9e0,77.74
0x7321,77.82
0xa150,16.46
0x7319,74.77
0x446a,77.04
0x9cba,74.21
0x396d,72.24
0x95fe,85.8
0x67a8,72.97
0x1721,79.8
0x3fd5,76.22
0x8e9c,75.42
0x1b60,78.13
0x3c09,77.13
0xc07,66.23
0x8b0f,66.54
0xc4fa,74.78
0x9daf,76.03
0x9e4d,81.32
0x91c1,69.23
0x188d,75.95
0x2385,86.46
0x7d85,48.76
0xaf9c,77.0
0xabea,82.06
0x2dab,66.99
0x8883,76.79
0x69ac,78.5
0x4498,81.62
0x9fa9,58.37
0xb1d5,76.28
0xfff,70.38
0x8c5e,76.13
0x2ef4,79.2
0xafdc,82.66
0x10b9,80.47
0x5719,80.19
0x213e,81.03
0x5d5d,81.42
0xa0f1,53.34
0x5cf6,70.63
0x1663,78.04
0x8a22,85.74
0x56de,41.91
0xb937,84.28
0x9045,77.66
0x55f7,78.57
0xf21,38.5
0x70dc,73.09
0x3d38,79.74
0xa473,76.39
0x59f5,69.33
0xc7ae,84.3
0x1656,82.11
0x2f88,75.52
0xa90f,73.96
0x19bf,68.6
0x740b,87.15
0x1f66,89.38
0x2d2b,73.49
0x922,51.35
0xb22a,91.63
0x9d86,72.61
0x8202,80.19
0xc190,85.16
0x1a46,89.16
0x4d0c,79.16
0xb64c,80.46
0x2195,85.69
0x714,82.27
0xbc5a,73.2
0x84b8,30.74
0x7a0,74.72
0xa30e,80.84
0xade6,78.82
0x8359,73.41
0xa2e4,85.36
0x6c42,76.68
0x9458,76.99
0x3c6f,81.27
0x2626,45.89
0x2975,75.34
0x75d9,50.05
0x6e6d,83.68
0xc154,84.99
0x9e58,38.95
0xc163,75.86
0x7ed7,79.29
0xc5aa,66.51
0x6b95,77.29
0x73af,68.34
0xbb32,81.5
0x7f87,87.04
0x624a,93.15
0xb1e3,81.15
0x41d5,81.14
0xc7d1,34.55
0x584d,53.55
0xa5a4,65.09
0x320b,64.12
0x1b1d,79.63
0xb2ef,86.5
0x5053,74.62
0x213c,77.44
0x2838,85.18
0x4ebc,79.42
0xbcb5,79.95
0x2339,79.07
0x330b,68.53
0x954e,78.23
0x4e08,78.95
0xb69,76.64
0x2c70,78.32
0x821d,55.19
0x8211,75.54
0x9315,74.78
0x6c2e,67.37
0xc58b,71.63
0x1f44,64.81
0x982f,79.71
0x66a0,75.32
0xd4f,81.33
0xb5ea,81.93
0x8a3b,40.44
0x888,47.31
0x8875,83.05
0x8026,80.36
0xa2de,80.91
0x9a92,83.48
0xa721,76.89
0x8728,79.13
0x7dfe,83.75
0x2dc0,86.38
0x46cf,86.58
0xbb06,89.88
0x984,86.15
0x305f,78.63
0x52cd,75.38
0x5df4,80.19
0x126c,75.83
0x823,87.13
0x8beb,86.34
0x2466,70.99
0xb44a,76.07
0x6ed9,68.36
0x8943,76.79
0x88de,46.69
0x44d8,81.57
0xa165,79.53
0x2b59,79.15
0xc0a8,77.21
0xc398,85.6
0x34b4,64.13
0xb4da,44.88
0x27b5,28.51
0x765c,77.41
0xb154,79.13
0xc74b,45.53
0x6acb,67.2
0x2483,70.72
0xc458,68.52
0x88ef,46.09
0xc647,65.37
0x225f,76.13
0x9165,63.68
0x7bbd,71.23
0x84f2,71.78
0xe18,80.1
0xbf3e,81.34
0xc049,78.35
0x231d,81.08
0x682b,77.13
0x5d62,83.37
0x5e63,75.85
0xa17c,74.16
0x33c2,53.2
0x8e15,67.42
0x2ece,76.13
0xfd3,74.21
0x5db5,83.76
0x4f70,73.82
0x7b25,70.8
0x44b6,66.34
0xa204,76.81
0xa7ae,90.14
0x730,77.23
0xb4fd,76.1
0x8272,82.04
0xb293,79.59
0x160b,37.46
0x6ff8,73.58
0x64f,67.07
0x2638,75.41
0x3eb6,79.03
0x8dca,73.71
0x7a8b,81.41
0x39b1,76.7
0x2fcc,60.69
0xc9d,84.67
0xc155,94.02
0x72fa,40.13
0x4969,75.48
0x9c50,47.23
0x3f81,79.16
0x2596,80.88
0x2614,71.48
0x2e33,79.11
0x986d,77.56
0x699d,82.22
0xfc9,90.86
0xbfcb,83.98
0x53f2,78.04
0x3701,71.88
0x6fa7,86.12
0x10f5,84.9
0x9006,53.39
0x4392,77.05
0x2f8d,29.23
0x2ed9,77.78
0x9091,80.37
0x2d6d,67.5
0xba09,48.19
0x4330,77.59
0x44fb,76.4
0x3f15,71.68
0x5533,72.09
0xae2a,61.33
0x7e31,57.8
0x4ec3,82.71
0xbf6,75.5
0x42e3,78.11
0x2512,72.2
0x54d0,80.28
0x5a0c,83.87
0x5940,83.71
0xaf1,76.99
0xa273,70.75
0x45a5,75.56
0x93ad,83.05
0xc5b2,66.52
0x2c3f,89.35
0x7c7c,85.44
0x72ae,80.31
0x7aa8,66.38
0x70e9,76.61
0x5af9,75.4
0x610,73.44
0x9f0a,41.07
0xbcbd,84.2
0x47f1,76.22
0x8ced,64.95
0x7142,80.93
0xb7d4,80.04
0xc32f,77.18
0x8aa,81.88
0xa171,76.41
0x1d89,73.05
0x9bc5,81.34
0x89c7,53.94
0x4b82,90.6
0xc4b6,75.74
0x262d,77.51
0x8d21,72.94
0xbd83,72.83
0x5bc2,81.84
0xb65c,33.73
0x1386,63.05
0x2669,58.62
0x9892,68.68
0x3189,69.28
0x84a,67.62
0x449f,79.92
0x9069,83.55
0x6752,70.51
0x20a4,79.5
0xb4db,90.96
0x1b27,88.23
0xa7f6,78.5
0x5de8,79.37
0x7a66,69.52
0x2e17,80.83
0xfa2,80.13
0x84d7,79.71
0x55f5,73.82
0x4a46,80.11
0x8e94,77.08
0x47b6,92.65
0x32cc,76.18
0xcac,72.29
0xb46f,73.41
0x73bf,80.98
0x24ea,74.18
0xa298,71.44
0xc042,83.29
0x9bac,82.32
0x6ff4,65.82
0x582a,82.27
0x4923,65.07
0xb509,68.77
0x3c68,69.99
0x15c6,91.53
0x914f,74.58
0x8440,76.27
0x1ba5,79.5
0xba65,67.12
0x3673,71.96
0xc0ee,68.25
0x6fc,84.93
0x9639,71.65
0x6ba,88.74
0x219a,65.1
0xc10c,69.88
0x7504,66.53
0x8470,68.84
0x7cb1,64.48
0xab7,74.99
0x7db4,76.13
0x531c,82.68
0x3a2b,32.63
0x3c9f,68.46
0xae3b,65.29
0x740d,80.73
0x7822,77.34
0x7ab2,75.9
0xa0de,74.74
0xa822,88.13
0xad14,48.23
0x3f5b,80.98
0x75fe,72.29
0xb219,25.57
0x8959,80.53
0x5701,68.43
0x1e77,83.47
0x52c8,72.1
0xb05f,74.66
0x667e,72.04
0x9e54,73.41
0x5833,76.25
0x9637,81.18
0x22f3,80.16
0xb6a6,88.15
0xba2a,73.72
0x34e9,80.23
0xdad,79.13
0x1b12,76.35
0xb675,77.69
0x54cc,56.3
0x208e,76.75
0xbd63,79.46
0xc920,73.66
0x689c,80.79
0xb2b9,84.58
0x24d7,63.38
0x5098,78.29
0x452e,82.22
0x3108,71.66
0x9894,78.49
0xa5f1,75.18
0x4e70,80.36
0x4045,66.79
0xa993,80.12
0x9808,86.72
0xa478,69.36
0x9a0f,85.99
0x39bf,41.24
0x2bf5,80.34
0x6a3c,75.78
0x31e8,75.59
0xadab,76.23
0x9806,69.93
0x9b7e,80.88
0x5229,75.9
0x8fa7,77.0
0x7a31,35.14
0x41ef,78.57
0x3454,74.52
0x2c1d,81.74
0xa280,24.13
0x7e5d,78.1
0x54cf,74.71
0x9db1,61.84
0x3249,70.39
0x82e4,59.5
0x73e9,82.58
0xfc3,86.14
0x432c,77.53
0x4a28,66.24
0x4bc2,93.99
0x5f41,85.6
0x50a5,78.44
0x6e26,74.03
0xa013,78.76
0x9721,81.72
0x7e25,65.11
0x8cb4,83.65
